 Thermal velocity profiles
 nspec rad  pla 
     3 1408 1006
 rho(m) Electrons Deuterium Tritium   
     1.27800        0.111787E+09    0.184477E+07    0.150625E+07
     1.27903        0.111753E+09    0.184420E+07    0.150578E+07
     1.28288        0.111623E+09    0.184206E+07    0.150403E+07
     1.28792        0.111453E+09    0.183925E+07    0.150174E+07
     1.29177        0.111322E+09    0.183709E+07    0.149998E+07
     1.29280        0.111287E+09    0.183652E+07    0.149951E+07
     1.29383        0.111253E+09    0.183594E+07    0.149904E+07
     1.29768        0.111121E+09    0.183377E+07    0.149727E+07
     1.30272        0.110949E+09    0.183093E+07    0.149495E+07
     1.30657        0.110816E+09    0.182874E+07    0.149316E+07
     1.30760        0.110781E+09    0.182816E+07    0.149268E+07
     1.30863        0.110746E+09    0.182757E+07    0.149221E+07
     1.31248        0.110612E+09    0.182538E+07    0.149041E+07
     1.31752        0.110438E+09    0.182250E+07    0.148806E+07
     1.32137        0.110304E+09    0.182028E+07    0.148625E+07
     1.32240        0.110268E+09    0.181969E+07    0.148577E+07
     1.32343        0.110232E+09    0.181910E+07    0.148529E+07
     1.32728        0.110097E+09    0.181687E+07    0.148347E+07
     1.33232        0.109920E+09    0.181396E+07    0.148109E+07
     1.33617        0.109785E+09    0.181171E+07    0.147926E+07
     1.33720        0.109748E+09    0.181112E+07    0.147877E+07
     1.33823        0.109712E+09    0.181052E+07    0.147828E+07
     1.34208        0.109575E+09    0.180826E+07    0.147644E+07
     1.34712        0.109396E+09    0.180531E+07    0.147403E+07
     1.35097        0.109259E+09    0.180304E+07    0.147217E+07
     1.35200        0.109222E+09    0.180243E+07    0.147168E+07
