 Major radius at Z=Zmag
  rad  pla 
 1408 1006
 rho(m) R(m) 
     2.73598         11.2368    
     2.73690         11.2377    
     2.73782         11.2386    
     2.74129         11.2421    
     2.74581         11.2465    
     2.74928         11.2499    
     2.75020         11.2508    
     2.75112         11.2517    
     2.75459         11.2551    
     2.75911         11.2596    
     2.76258         11.2630    
     2.76350         11.2639    
     2.76442         11.2648    
     2.76789         11.2683    
     2.77241         11.2727    
     2.77588         11.2762    
     2.77680         11.2771    
     2.77772         11.2780    
     2.78119         11.2814    
     2.78571         11.2859    
     2.78918         11.2893    
     2.79010         11.2903    
     2.79102         11.2912    
     2.79449         11.2946    
     2.79901         11.2991    
     2.80248         11.3026    
     2.80340         11.3035    
     2.80432         11.3044    
     2.80779         11.3078    
     2.81231         11.3123    
     2.81578         11.3158    
     2.81670         11.3167    
     2.81762         11.3176    
     2.82109         11.3211    
     2.82561         11.3256    
     2.82908         11.3291    
     2.83000         11.3300    
     2.83000         11.3300    
     2.83030         11.3303    
     2.83140         11.3314    
     2.83285         11.3328    
     2.83395         11.3340    
     2.83425         11.3343    
     2.83455         11.3345    
     2.83565         11.3357    
     2.83710         11.3371    
     2.83820         11.3382    
     2.83850         11.3385    
     2.83880         11.3388    
     2.83990         11.3399    
     2.84135         11.3413    
     2.84245         11.3425    
     2.84275         11.3428    
     2.84305         11.3430    
     2.84415         11.3442    
     2.84560         11.3456    
     2.84670         11.3467    
     2.84700         11.3470    
     2.84730         11.3473    
     2.84840         11.3484    
     2.84985         11.3498    
     2.85095         11.3510    
     2.85125         11.3513    
     2.85155         11.3515    
     2.85265         11.3527    
     2.85410         11.3541    
     2.85520         11.3552    
     2.85550         11.3555    
     2.85580         11.3558    
     2.85690         11.3569    
     2.85835         11.3583    
     2.85945         11.3595    
     2.85975         11.3598    
     2.86005         11.3600    
     2.86115         11.3612    
     2.86260         11.3626    
     2.86370         11.3637    
     2.86400         11.3640    
     2.86430         11.3643    
     2.86540         11.3654    
     2.86685         11.3668    
     2.86795         11.3680    
     2.86825         11.3683    
     2.86855         11.3685    
     2.86965         11.3697    
     2.87110         11.3711    
     2.87220         11.3722    
     2.87250         11.3725    
     2.87280         11.3728    
     2.87390         11.3739    
     2.87535         11.3753    
     2.87645         11.3765    
     2.87675         11.3768    
     2.87705         11.3770    
     2.87815         11.3782    
     2.87960         11.3796    
     2.88070         11.3807    
     2.88100         11.3810    
     2.88130         11.3813    
     2.88240         11.3824    
     2.88385         11.3838    
     2.88495         11.3850    
     2.88525         11.3853    
     2.88555         11.3855    
     2.88665         11.3867    
     2.88810         11.3881    
     2.88920         11.3892    
     2.88950         11.3895    
     2.88980         11.3898    
     2.89090         11.3909    
     2.89235         11.3923    
     2.89345         11.3935    
     2.89375         11.3938    
     2.89405         11.3940    
     2.89515         11.3952    
     2.89660         11.3966    
     2.89770         11.3977    
     2.89800         11.3980    
     2.89830         11.3983    
     2.89940         11.3994    
     2.90085         11.4008    
     2.90195         11.4020    
     2.90225         11.4023    
     2.90255         11.4025    
     2.90365         11.4037    
     2.90510         11.4051    
     2.90620         11.4062    
     2.90650         11.4065    
     2.90680         11.4068    
     2.90790         11.4079    
     2.90935         11.4093    
     2.91045         11.4105    
     2.91075         11.4108    
     2.91105         11.4110    
     2.91215         11.4122    
     2.91360         11.4136    
     2.91470         11.4147    
     2.91500         11.4150    
     2.91530         11.4153    
     2.91640         11.4164    
     2.91785         11.4178    
     2.91895         11.4190    
     2.91925         11.4193    
     2.91955         11.4195    
     2.92065         11.4207    
     2.92210         11.4221    
     2.92320         11.4232    
     2.92350         11.4235    
     2.92380         11.4238    
     2.92490         11.4249    
     2.92635         11.4263    
     2.92745         11.4275    
     2.92775         11.4278    
     2.92805         11.4280    
     2.92915         11.4292    
     2.93060         11.4306    
     2.93170         11.4317    
     2.93200         11.4320    
     2.93230         11.4323    
     2.93340         11.4334    
     2.93485         11.4348    
     2.93595         11.4360    
     2.93625         11.4363    
     2.93655         11.4365    
     2.93765         11.4377    
     2.93910         11.4391    
     2.94020         11.4402    
     2.94050         11.4405    
     2.94080         11.4408    
     2.94190         11.4419    
     2.94335         11.4433    
     2.94445         11.4445    
