 Plasma current I(rho)
  rad  pla 
 1408 1006
 rho(m) Ip(A) 
     2.01870        0.114857E+08
     2.01962        0.114925E+08
     2.02309        0.115179E+08
     2.02761        0.115509E+08
     2.03108        0.115762E+08
     2.03200        0.115829E+08
     2.03292        0.115896E+08
     2.03639        0.116148E+08
     2.04091        0.116476E+08
     2.04438        0.116726E+08
     2.04530        0.116793E+08
     2.04622        0.116859E+08
     2.04969        0.117109E+08
     2.05421        0.117434E+08
     2.05768        0.117682E+08
     2.05860        0.117749E+08
     2.05952        0.117815E+08
     2.06299        0.118062E+08
     2.06751        0.118384E+08
     2.07098        0.118630E+08
     2.07190        0.118696E+08
     2.07282        0.118761E+08
     2.07629        0.119007E+08
     2.08081        0.119326E+08
     2.08428        0.119570E+08
     2.08520        0.119634E+08
     2.08612        0.119699E+08
     2.08959        0.119942E+08
     2.09411        0.120258E+08
     2.09758        0.120500E+08
     2.09850        0.120564E+08
     2.09942        0.120628E+08
     2.10289        0.120869E+08
     2.10741        0.121182E+08
     2.11088        0.121421E+08
     2.11180        0.121485E+08
     2.11272        0.121548E+08
     2.11619        0.121786E+08
     2.12071        0.122096E+08
     2.12418        0.122333E+08
     2.12510        0.122396E+08
     2.12602        0.122458E+08
     2.12949        0.122694E+08
     2.13401        0.123000E+08
     2.13748        0.123235E+08
     2.13840        0.123297E+08
     2.13932        0.123359E+08
     2.14279        0.123592E+08
     2.14731        0.123895E+08
     2.15078        0.124127E+08
     2.15170        0.124188E+08
     2.15262        0.124250E+08
     2.15609        0.124480E+08
     2.16061        0.124780E+08
     2.16408        0.125008E+08
     2.16500        0.125069E+08
     2.16592        0.125130E+08
     2.16939        0.125358E+08
     2.17391        0.125654E+08
     2.17738        0.125880E+08
     2.17830        0.125940E+08
     2.17922        0.126000E+08
     2.18269        0.126225E+08
     2.18721        0.126517E+08
     2.19068        0.126740E+08
     2.19160        0.126800E+08
     2.19252        0.126859E+08
     2.19599        0.127081E+08
     2.20051        0.127369E+08
     2.20398        0.127590E+08
     2.20490        0.127648E+08
     2.20582        0.127707E+08
     2.20929        0.127926E+08
     2.21381        0.128211E+08
     2.21728        0.128428E+08
     2.21820        0.128486E+08
     2.21912        0.128544E+08
     2.22259        0.128760E+08
     2.22711        0.129041E+08
     2.23058        0.129255E+08
     2.23150        0.129312E+08
     2.23242        0.129369E+08
     2.23589        0.129582E+08
     2.24041        0.129859E+08
     2.24388        0.130070E+08
     2.24480        0.130126E+08
     2.24572        0.130182E+08
     2.24919        0.130392E+08
     2.25371        0.130665E+08
     2.25718        0.130873E+08
     2.25810        0.130928E+08
     2.25902        0.130983E+08
     2.26249        0.131190E+08
     2.26701        0.131459E+08
     2.27048        0.131663E+08
     2.27140        0.131718E+08
     2.27232        0.131772E+08
     2.27579        0.131976E+08
     2.28031        0.132240E+08
     2.28378        0.132441E+08
     2.28470        0.132495E+08
     2.28562        0.132548E+08
     2.28909        0.132748E+08
     2.29361        0.133008E+08
     2.29708        0.133206E+08
     2.29800        0.133259E+08
     2.29892        0.133312E+08
     2.30239        0.133508E+08
     2.30691        0.133764E+08
     2.31038        0.133958E+08
     2.31130        0.134010E+08
     2.31222        0.134062E+08
     2.31569        0.134255E+08
     2.32021        0.134506E+08
     2.32368        0.134697E+08
     2.32460        0.134748E+08
     2.32552        0.134798E+08
     2.32899        0.134988E+08
     2.33351        0.135234E+08
     2.33698        0.135422E+08
     2.33790        0.135471E+08
     2.33882        0.135521E+08
     2.34229        0.135707E+08
     2.34681        0.135949E+08
     2.35028        0.136133E+08
     2.35120        0.136181E+08
     2.35212        0.136230E+08
     2.35559        0.136413E+08
     2.36011        0.136649E+08
     2.36358        0.136829E+08
     2.36450        0.136877E+08
     2.36542        0.136925E+08
     2.36889        0.137103E+08
     2.37341        0.137335E+08
     2.37688        0.137511E+08
     2.37780        0.137558E+08
     2.37872        0.137605E+08
     2.38219        0.137780E+08
     2.38671        0.138006E+08
     2.39018        0.138179E+08
     2.39110        0.138224E+08
     2.39202        0.138270E+08
     2.39549        0.138441E+08
     2.40001        0.138662E+08
     2.40348        0.138831E+08
     2.40440        0.138875E+08
     2.40532        0.138920E+08
     2.40879        0.139087E+08
     2.41331        0.139303E+08
     2.41678        0.139468E+08
     2.41770        0.139511E+08
     2.41862        0.139555E+08
     2.42209        0.139718E+08
     2.42661        0.139928E+08
     2.43008        0.140089E+08
     2.43100        0.140131E+08
     2.43192        0.140174E+08
     2.43539        0.140333E+08
     2.43991        0.140538E+08
     2.44338        0.140694E+08
     2.44430        0.140736E+08
     2.44522        0.140777E+08
     2.44869        0.140931E+08
     2.45321        0.141131E+08
     2.45668        0.141283E+08
     2.45760        0.141323E+08
     2.45852        0.141364E+08
     2.46199        0.141514E+08
     2.46651        0.141708E+08
     2.46998        0.141856E+08
     2.47090        0.141895E+08
     2.47182        0.141934E+08
     2.47529        0.142080E+08
     2.47981        0.142268E+08
     2.48328        0.142412E+08
     2.48420        0.142450E+08
     2.48512        0.142487E+08
     2.48859        0.142629E+08
     2.49311        0.142812E+08
     2.49658        0.142950E+08
     2.49750        0.142987E+08
     2.49842        0.143024E+08
     2.50189        0.143161E+08
     2.50641        0.143338E+08
     2.50988        0.143472E+08
     2.51080        0.143507E+08
     2.51172        0.143543E+08
     2.51519        0.143675E+08
     2.51971        0.143846E+08
     2.52318        0.143975E+08
     2.52410        0.144010E+08
     2.52502        0.144044E+08
     2.52849        0.144172E+08
     2.53301        0.144336E+08
     2.53648        0.144461E+08
     2.53740        0.144494E+08
     2.53832        0.144527E+08
     2.54179        0.144650E+08
     2.54631        0.144809E+08
     2.54978        0.144929E+08
     2.55070        0.144961E+08
     2.55162        0.144992E+08
     2.55509        0.145110E+08
     2.55961        0.145263E+08
     2.56308        0.145378E+08
     2.56400        0.145408E+08
     2.56492        0.145439E+08
     2.56839        0.145552E+08
     2.57291        0.145698E+08
     2.57638        0.145808E+08
