 Lambda(rho) = 1/(2pi) int[Ntheta^2/(R.J) dthteta]
  rad  pla 
 1408 1006
 rho(m) lambda 
     2.47981        0.367254    
     2.48328        0.367920    
     2.48420        0.368098    
     2.48512        0.368276    
     2.48859        0.368943    
     2.49311        0.369815    
     2.49658        0.370484    
     2.49750        0.370663    
     2.49842        0.370841    
     2.50189        0.371512    
     2.50641        0.372387    
     2.50988        0.373060    
     2.51080        0.373239    
     2.51172        0.373418    
     2.51519        0.374092    
     2.51971        0.374972    
     2.52318        0.375647    
     2.52410        0.375827    
     2.52502        0.376007    
     2.52849        0.376684    
     2.53301        0.377567    
     2.53648        0.378246    
     2.53740        0.378427    
     2.53832        0.378608    
     2.54179        0.379287    
     2.54631        0.380176    
     2.54978        0.380857    
     2.55070        0.381039    
     2.55162        0.381221    
     2.55509        0.381904    
     2.55961        0.382796    
     2.56308        0.383481    
     2.56400        0.383663    
     2.56492        0.383846    
     2.56839        0.384532    
     2.57291        0.385429    
     2.57638        0.386117    
     2.57730        0.386300    
     2.57822        0.386484    
     2.58169        0.387173    
     2.58621        0.388074    
     2.58968        0.388766    
     2.59060        0.388950    
     2.59152        0.389135    
     2.59499        0.389827    
     2.59951        0.390733    
     2.60298        0.391428    
     2.60390        0.391613    
     2.60482        0.391798    
     2.60829        0.392495    
     2.61281        0.393404    
     2.61628        0.394103    
     2.61720        0.394289    
     2.61812        0.394475    
     2.62159        0.395175    
     2.62611        0.396089    
     2.62958        0.396791    
     2.63050        0.396978    
     2.63142        0.397166    
     2.63489        0.397869    
     2.63941        0.398788    
     2.64288        0.399493    
     2.64380        0.399681    
     2.64472        0.399870    
     2.64819        0.400577    
     2.65271        0.401500    
     2.65618        0.402209    
     2.65710        0.402399    
     2.65802        0.402588    
     2.66149        0.403298    
     2.66601        0.404227    
     2.66948        0.404940    
     2.67040        0.405130    
     2.67132        0.405320    
     2.67479        0.406034    
     2.67931        0.406968    
     2.68278        0.407684    
     2.68370        0.407875    
     2.68462        0.408067    
     2.68809        0.408785    
     2.69261        0.409723    
     2.69608        0.410444    
     2.69700        0.410636    
     2.69792        0.410828    
     2.70139        0.411550    
     2.70591        0.412494    
     2.70938        0.413218    
     2.71030        0.413411    
     2.71122        0.413604    
     2.71469        0.414330    
     2.71921        0.415279    
     2.72268        0.416008    
     2.72360        0.416202    
     2.72452        0.416396    
     2.72799        0.417126    
     2.73251        0.418080    
     2.73598        0.418813    
     2.73690        0.419008    
     2.73782        0.419203    
     2.74129        0.419937    
     2.74581        0.420897    
     2.74928        0.421633    
     2.75020        0.421830    
     2.75112        0.422026    
     2.75459        0.422765    
     2.75911        0.423730    
